ratio_of_positive_carc,number_of_experiments_carc,cas_number,substance_name,use_carc,positive_carc,positive_stringent_carc,negative_carc,negative_stringent_carc,ratio_of_positive_mut,number_of_experiments_mut,use_mut,positive_mut,positive_stringent_mut,negative_mut,negative_stringent_mut,positive,positive_stringent,negative,negative_stringent,use,smiles
0.25,4.0,108171-27-3,"CHLORINATED PARAFFINS (C23, 43% CHLORINE)",,0.0,0.0,0.0,0.0,0.0,12.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",CC(Cl)CCCC(Cl)CCCC(Cl)CCCC(Cl)CCCC(Cl)CCCC(Cl)CCCl
1.0,1.0,108278-70-2,N-(2-METHOXYETHYL)-N-NITROSOUREA,,1.0,0.0,0.0,0.0,1.0,2.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",COCCN(N=O)C(N)=O
0.5,2.0,1083-57-4,BUCETIN,,0.0,0.0,0.0,0.0,0.25,4.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",CCOc1ccc(NC(=O)CC(C)O)cc1
0.0,4.0,109-69-3,N-BUTYL CHLORIDE,INTERMEDIATES (Alkylating Agent),0.0,0.0,1.0,1.0,0.034482758620689655,29.0,INTERMEDIATES (Alkylating Agent),0.0,0.0,1.0,1.0,0,0,1,1,"INTERMEDIATES (Alkylating Agent),INTERMEDIATES (Alkylating Agent)",CCCCCl
0.6,5.0,109-99-9,TETRAHYDROFURAN,,1.0,1.0,0.0,0.0,0.0,39.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",C1CCOC1
0.0,2.0,1095-66-5,MORPHOLINE OLEIC ACID SALT,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",CCCCCCCC/C=C/CCCCCCCC(O)=O.C1COCCN1
1.0,2.0,109835-10-1,4-(HYDROXYMETHYL)BENZENEDIAZONIUM SULFATE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",OCc1ccc(cc1)[N+]#N.[O-][S]([O-])=O
0.8333333333333334,6.0,110-00-9,FURAN,,1.0,1.0,0.0,0.0,0.14814814814814814,27.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",o1cccc1
0.6,5.0,110-86-1,PYRIDINE,,1.0,1.0,0.0,0.0,0.0,31.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",c1ccncc1
0.0,2.0,110-91-8,MORPHOLINE,,0.0,0.0,1.0,0.0,0.0,14.0,,0.0,0.0,1.0,1.0,0,0,1,0,",",C1COCCN1
0.0,2.0,11013-97-1,METHYL HESPERIDIN,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",COc1ccc(cc1OC)[C@@H]2CC(=O)c3c(O)cc(O[C@@H]4O[C@H](CO[C@@H]5O[C@@H](C)[C@H](O)[C@@H](O)[C@H]5O)[C@@H](O)[C@H](O)[C@@H]4O)cc3O2
0.0,1.0,110352-07-3,(-)-CC-1065,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",
0.0,4.0,11042-64-1,GAMMA-ORYZANOL,,0.0,0.0,1.0,1.0,0.0,10.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",COc1cc(\C=C\C(=O)O[C@H]2CC[C@]34C[C@]35CC[C@]6(C)[C@H](CC[C@@]6(C)[C@@H]5CC[C@H]4C2(C)C)[C@H](C)CCC=C(C)C)ccc1O
1.0,4.0,110559-84-7,N-ETHYL-N'-(2-OXOPROPYL)-N-NITROSOUREA,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",CCN(N=O)C(=O)NCC(C)=O
0.75,4.0,110559-85-8,N'-(2-CHLOROETHYL)-N-(2-OXOPROPYL)-N-NITROSOUREA,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",CC(=O)CN(N=O)C(=O)NCCCl
0.0,2.0,11084-85-8,CHLORINATED TRISODIUM PHOSPHATE,"CLEANER, BACTERIOCIDE",0.0,0.0,1.0,0.0,0.16666666666666666,12.0,"CLEANER, BACTERIOCIDE",0.0,0.0,1.0,1.0,0,0,1,0,"CLEANER, BACTERIOCIDE,CLEANER, BACTERIOCIDE",[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[O-]Cl.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O.[O-][P]([O-])([O-])=O
0.5714285714285714,7.0,110933-34-1,SODIUM 7-SULFOOXYMETHYL-12-METHYLBENZ[A]ANTHRACENE,,1.0,1.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,1,0,0,",",[Na+].Cc1c2ccccc2c(CO[S]([O-])(=O)=O)c3ccc4ccccc4c13
0.8333333333333334,6.0,11096-82-5,AROCLOR 1260,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",Clc1ccc(c(Cl)c1Cl)c2ccc(Cl)c(Cl)c2Cl
1.0,1.0,11096-99-4,CLOPHEN A60,,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,1,0,0,0,",",
0.6,5.0,11097-69-1,AROCLOR 1254,,1.0,1.0,0.0,0.0,0.0,29.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",Clc1cccc(c1Cl)c2ccc(Cl)c(Cl)c2Cl
0.1,10.0,111-30-8,GLUTARALDEHYDE,"PESTICIDES (DISINFECTANTS), FIXATIVES (TISSUE)",0.0,0.0,1.0,1.0,0.4714285714285714,70.0,"PESTICIDES (DISINFECTANTS), FIXATIVES (TISSUE)",0.0,0.0,0.0,0.0,0,0,0,0,"PESTICIDES (DISINFECTANTS), FIXATIVES (TISSUE),PESTICIDES (DISINFECTANTS), FIXATIVES (TISSUE)",O=CCCCC=O
0.5,4.0,111-42-2,DIETHANOLAMINE,,0.0,0.0,0.0,0.0,0.0,13.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",OCCNCCO
0.5,4.0,111-44-4,BIS(2-CHLOROETHYL) ETHER,INTERMEDIATES; SOLVENTS,0.0,0.0,0.0,0.0,0.2631578947368421,38.0,INTERMEDIATES; SOLVENTS,0.0,0.0,0.0,0.0,0,0,0,0,"INTERMEDIATES; SOLVENTS,INTERMEDIATES; SOLVENTS",ClCCOCCCl
0.0,2.0,111-46-6,DIETHYLENE GLYCOL,,0.0,0.0,1.0,0.0,0.0,20.0,,0.0,0.0,1.0,1.0,0,0,1,0,",",OCCOCCO
0.5,4.0,111-76-2,2-BUTOXYETHANOL,,0.0,0.0,0.0,0.0,0.0967741935483871,31.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",CCCCOCCO
0.0,4.0,111011-53-1,NZ 105,,0.0,0.0,1.0,1.0,0.0,9.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[Cl-].CC1=C(C(c2cccc(c2)[N+]([O-])=O)C(=C(C)N1)[P]3(=O)OCC(C)(C)CO3)C(=O)OCCN(Cc4ccccc4)c5ccccc5.[H+]
1.0,1.0,11113-74-9,NICKEL HYDROXIDE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",[OH-].[OH-].[Ni++]
1.0,6.0,1116-54-7,N-NITROSODIETHANOLAMINE,,1.0,1.0,0.0,0.0,0.68,25.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",OCCN(CCO)N=O
1.0,5.0,1120-71-4,"1,3-PROPANE SULTONE",INTERMEDIATES,1.0,1.0,0.0,0.0,1.0,3.0,INTERMEDIATES,1.0,1.0,0.0,0.0,1,1,0,0,"INTERMEDIATES,INTERMEDIATES",O=[S]1(=O)CCCO1
0.0,1.0,1121-55-7,3-VINYLPYRIDINE,,0.0,0.0,1.0,0.0,0.0,9.0,,0.0,0.0,1.0,1.0,0,0,1,0,",",C=Cc1cccnc1
0.5,2.0,112380-28-6,N-ETHYL-N-FORMYLMETHYLNITROSAMINE,,0.0,0.0,0.0,0.0,,,,,,,,0,0,0,0,",",CCN(CC=O)N=O
0.0,4.0,112653-29-9,AO 128,,0.0,0.0,1.0,1.0,0.0,10.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",OCC(CO)NC1CC(O)(CO)C(O)C(O)C1O
0.0,2.0,112665-43-7,SERATRODAST,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",CC1=C(C)C(=O)C(=C(C)C1=O)C(CCCCCC(O)=O)c2ccccc2
1.0,1.0,113-38-2,ESTRADIOL DIPROPIONATE,DRUGS (HORMONES),1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",DRUGS (HORMONES)",CCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCc4cc(OC(=O)CC)ccc4[C@H]3CC[C@]12C
0.0,6.0,113-92-8,CHLORPHENIRAMINE MALEATE,DRUGS,0.0,0.0,1.0,1.0,0.047619047619047616,21.0,DRUGS,0.0,0.0,1.0,1.0,0,0,1,1,"DRUGS,DRUGS",C[NH+](C)CCC(c1ccc(Cl)cc1)c2ccccn2.OC(=O)\C=C/C([O-])=O
0.0,2.0,113163-21-6,"BENZO[H]QUINOLINE-7,8-DIHYDRODIOL",,0.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",O[C@H]1C=Cc2c(ccc3cccnc23)[C@@H]1O
1.0,2.0,113202-71-4,6-NITROSOCHRYSENE,,1.0,1.0,0.0,0.0,1.0,6.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",O=Nc1cc2c3ccccc3ccc2c4ccccc14
1.0,1.0,1133-64-8,N'-NITROSOANABASINE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",O=NN1CCCCC1c2cccnc2
0.0,2.0,1134-23-2,CYCLOATE,PESTICIDES: Herbicide,0.0,0.0,1.0,0.0,0.0,4.0,PESTICIDES: Herbicide,0.0,0.0,1.0,1.0,0,0,1,0,"PESTICIDES: Herbicide,PESTICIDES: Herbicide",CCSC(=O)N(CC)C1CCCCC1
0.0,2.0,114-26-1,BAYGON,PESTICIDES,0.0,0.0,1.0,0.0,0.2,15.0,PESTICIDES,0.0,0.0,0.0,0.0,0,0,0,0,"PESTICIDES,PESTICIDES",CNC(=O)Oc1ccccc1OC(C)C
0.0,4.0,114-86-3,PHENFORMIN,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",NC(N)=NC(N)=NCCc1ccccc1
0.0,4.0,114311-32-9,IMAZAMOX,Pesticides,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",Pesticides",COCc1cnc(C2=NC(C)(C(C)C)C(=O)N2)c(c1)C(O)=O
0.0,2.0,114416-29-4,"BENZO[F]QUINOLINE-7,8-DIHYDRODIOL",,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",O[C@H]1C=Cc2c(ccc3ncccc23)[C@@H]1O
1.0,1.0,115-02-6,AZASERINE,DRUGS (ANTI-INFECTIVES),1.0,0.0,0.0,0.0,1.0,4.0,DRUGS (ANTI-INFECTIVES),1.0,1.0,0.0,0.0,1,1,0,0,"DRUGS (ANTI-INFECTIVES),DRUGS (ANTI-INFECTIVES)",NC(COC(=O)C=[N+]=[N-])C(O)=O
0.0,10.0,115-07-1,PROPYLENE,,0.0,0.0,1.0,1.0,0.0,3.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",CC=C
0.3333333333333333,12.0,115-09-3,METHYLMERCURY CHLORIDE,,0.0,0.0,0.0,0.0,0.3333333333333333,24.0,,0.0,0.0,0.0,0.0,0,0,0,0,",",C[Hg]Cl
0.0,4.0,115-11-7,2-METHYLPROPENE,,0.0,0.0,1.0,1.0,0.0,37.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CC(C)=C
0.0,4.0,115-20-8,"2,2,2-TRICHLOROETHANOL",,0.0,0.0,1.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",OCC(Cl)(Cl)Cl
0.75,4.0,115-28-6,CHLORENDIC ACID,FLAME RETARDANT,1.0,1.0,0.0,0.0,0.2857142857142857,21.0,FLAME RETARDANT,0.0,0.0,0.0,0.0,1,1,0,0,"FLAME RETARDANT,FLAME RETARDANT",OC(=O)C1C(C(O)=O)C2(Cl)C(=C(Cl)C1(Cl)C2(Cl)Cl)Cl
0.0,10.0,115-29-7,ENDOSULFAN,PESTICIDES (INSECTICIDES),0.0,0.0,1.0,1.0,0.10810810810810811,37.0,PESTICIDES (INSECTICIDES),0.0,0.0,1.0,1.0,0,0,1,1,"PESTICIDES (INSECTICIDES),PESTICIDES (INSECTICIDES)",ClC1=C(Cl)C2(Cl)C3CO[S](=O)OCC3C1(Cl)C2(Cl)Cl
0.25,4.0,115-32-2,DICOFOL,PESTICIDES (INSECTICIDES),0.0,0.0,0.0,0.0,0.0,3.0,PESTICIDES (INSECTICIDES),0.0,0.0,1.0,0.0,0,0,0,0,"PESTICIDES (INSECTICIDES),PESTICIDES (INSECTICIDES)",OC(c1ccc(Cl)cc1)(c2ccc(Cl)cc2)C(Cl)(Cl)Cl
0.5714285714285714,7.0,115-96-8,TRIS(CHLOROETHYL) PHOSPHATE,FLAME RETARDANTS,1.0,1.0,0.0,0.0,0.125,16.0,FLAME RETARDANTS,0.0,0.0,1.0,1.0,1,1,0,0,"FLAME RETARDANTS,FLAME RETARDANTS",ClCCO[P](=O)(OCCCl)OCCCl
1.0,1.0,115044-41-2,"2-HYDROXYAMINO-3,8-DIMETHYLIMIDAZO[4,5-F]QUINOXALINE",,1.0,0.0,0.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",Cn1c2ccc3NC=C(C)Nc3c2nc1N=O
0.0,2.0,115436-74-3,IPAZILIDE FUMARATE,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",CCN(CC)CCCNC(=O)Cn1ncc(c2ccccc2)c1c3ccccc3.OC(=O)\C=C\C(O)=O
0.0,4.0,1156-19-0,TOLAZAMIDE,,0.0,0.0,1.0,1.0,0.06666666666666667,15.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Cc1ccc(cc1)[S](=O)(=O)NC(=O)NN2CCCCCC2
0.0,4.0,116-06-3,ALDICARB,,0.0,0.0,1.0,1.0,0.14705882352941177,34.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",CNC(=O)O\N=C\C(C)(C)SC
1.0,4.0,116-14-3,TETRAFLUOROETHYLENE,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",FC(F)=C(F)F
0.8214285714285714,28.0,1162-65-8,AFLATOXIN B1,,1.0,1.0,0.0,0.0,0.8674698795180723,83.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",COc1cc2OC3OC=CC3c2c4OC(=O)C5=C(CCC5=O)c14
0.5,4.0,1163-19-5,DECABROMOBIPHENYL OXIDE,,0.0,0.0,0.0,0.0,0.0,26.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",Brc1c(Br)c(Br)c(Oc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br
0.0,4.0,116308-55-5,WATANIDIPINE DIHYDROCHLORIDE,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",COC(=O)C1=C(C)NC(=C(C1c2cccc(c2)[N+]([O-])=O)C(=O)OCCc3ccc(cc3)N4CCN(CC4)C(c5ccccc5)c6ccccc6)C
0.42857142857142855,7.0,116355-83-0,FUMONISIN B1,,0.0,0.0,0.0,0.0,0.0,18.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",CCCC[C@H](C)[C@@H](OC(=O)C[C@H](CC(O)=O)C(O)=O)[C@@H](C[C@H](C)C[C@@H](O)CCCC[C@@H](O)C[C@H](O)[C@H](C)N)OC(=O)C[C@H](CC(O)=O)C(O)=O
1.0,2.0,1165-39-5,AFLATOXIN G1,,1.0,1.0,0.0,0.0,1.0,7.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",COc1cc2OC3OC=CC3c2c4OC(=O)C5=C(CCOC5=O)c14
1.0,2.0,117-10-2,DANTHRON,,1.0,1.0,0.0,0.0,0.5,26.0,,0.0,0.0,0.0,0.0,1,1,0,0,",",Oc1cccc2C(=O)c3cccc(O)c3C(=O)c12
0.16666666666666666,6.0,117-39-5,QUERCETIN,NATURAL PRODUCT,0.0,0.0,1.0,1.0,0.7794117647058824,68.0,NATURAL PRODUCT,1.0,1.0,0.0,0.0,1,1,0,0,"NATURAL PRODUCT,NATURAL PRODUCT",Oc1cc(O)c2C(=O)C(=C(Oc2c1)c3ccc(O)c(O)c3)O
1.0,3.0,117-79-3,2-AMINOANTHRAQUINONE,INTERMEDIATES (DYES),1.0,1.0,0.0,0.0,0.6181818181818182,55.0,INTERMEDIATES (DYES),1.0,1.0,0.0,0.0,1,1,0,0,"INTERMEDIATES (DYES),INTERMEDIATES (DYES)",Nc1ccc2C(=O)c3ccccc3C(=O)c2c1
1.0,12.0,117-81-7,DI(2-ETHYLHEXYL) PHTHALATE,,1.0,1.0,0.0,0.0,0.01834862385321101,109.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",CCCCC(CC)COC(=O)c1ccccc1C(=O)OCC(CC)CCCC
0.0,1.0,117696-88-5,"11-(HEXYLOXY)-15,16-DIHYDRO-17H-CYCLOPENTA[A]PHENANTHREN-17-ONE",,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",CCCCCCOc1cc2C(=O)CCc2c3ccc4ccccc4c13
1.0,1.0,117696-90-9,"16,17-DIHYDRO-15H-CYCLOPENTA[A]PHENANTHREN-11-OL",,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",Oc1cc2CCCc2c3ccc4ccccc4c13
1.0,1.0,117696-92-1,"16,17-DIHYDRO-11-METHOXY-15H-CYCLOPENTA[A]PHENANTHRENE",,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",COc1cc2CCCc2c3ccc4ccccc4c13
1.0,2.0,117760-93-7,"TRANS-1,2-DIHYDRO-1,2-DIHYDROXY-6-AMINOCHRYSENE",,1.0,1.0,0.0,0.0,0.5,8.0,,0.0,0.0,0.0,0.0,1,1,0,0,",",Nc1cc2c3C=C[C@H](O)[C@@H](O)c3ccc2c4ccccc14
0.0,1.0,117855-87-5,"12-DEOXY-16-HYDROXYPHORBOL-4'-[12',14'-BUTADIENYL]-6'-[16',18',20'-NONATRIENYL]- BICYCLE[3.1.0]HEXANE-(13-0)-2'-[CARBOXYLATE]-(16-0)-3'-BUTENOIC-10']ATE",,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",CCC/C=C/C=C/C=C/C1C2C(\C=C/C=C)C3/C=C/CC(=O)O[C@@]45C[C@@H](C)[C@@]6(O)[C@@H](C=C(CO)C[C@@]7(O)C6C=C(C)C7=O)[C@@H]4[C@@]5(C)COC(=O)C3C12
0.5,6.0,118-74-1,HEXACHLOROBENZENE,INTERMEDIATES,0.0,0.0,0.0,0.0,0.16666666666666666,12.0,INTERMEDIATES,0.0,0.0,1.0,1.0,0,0,0,0,"INTERMEDIATES,INTERMEDIATES",Clc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl
0.0,4.0,118-92-3,ANTHRANILIC ACID,,0.0,0.0,1.0,1.0,0.15789473684210525,19.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Nc1ccccc1C(O)=O
1.0,2.0,118745-11-2,N-HYDROXY-N-FORMYL-TRANS-4-AMINOSTILBENE,,1.0,1.0,0.0,0.0,1.0,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",ON(C=O)c1ccc(\C=C\c2ccccc2)cc1
1.0,2.0,118745-12-3,N-HYDROXY-N-PROPIONYL-TRANS-4-AMINOSTILBENE,,1.0,1.0,0.0,0.0,0.6666666666666666,3.0,,1.0,1.0,0.0,0.0,1,1,0,0,",",CCC(=O)N(O)c1ccc(\C=C\c2ccccc2)cc1
0.25,4.0,119-34-6,4-AMINO-2-NITROPHENOL,DYES,0.0,0.0,0.0,0.0,0.06666666666666667,45.0,DYES,0.0,0.0,1.0,1.0,0,0,0,0,"DYES,DYES",Nc1ccc(O)c(c1)[N+]([O-])=O
0.0,4.0,119-53-9,BENZOIN,FLAVORS; INTERMEDIATES,0.0,0.0,1.0,1.0,0.09836065573770492,61.0,FLAVORS; INTERMEDIATES,0.0,0.0,1.0,1.0,0,0,1,1,"FLAVORS; INTERMEDIATES,FLAVORS; INTERMEDIATES",OC(c1ccccc1)C(=O)c2ccccc2
0.5,4.0,119-84-6,"3,4-DIHYDROCOUMARIN",,0.0,0.0,0.0,0.0,0.0,24.0,,0.0,0.0,1.0,1.0,0,0,0,0,",",O=C1CCc2ccccc2O1
1.0,2.0,119-90-4,"3,3'-DIMETHOXYBENZIDINE",INTERMEDIATES (DYE MANUFACTURE),1.0,1.0,0.0,0.0,0.6216216216216216,37.0,INTERMEDIATES (DYE MANUFACTURE),1.0,1.0,0.0,0.0,1,1,0,0,"INTERMEDIATES (DYE MANUFACTURE),INTERMEDIATES (DYE MANUFACTURE)",COc1cc(ccc1N)c2ccc(N)c(OC)c2
1.0,1.0,119-93-7,"3,3'-DIMETHYLBENZIDINE",INTERMEDIATES (DYES),1.0,0.0,0.0,0.0,0.5862068965517241,29.0,INTERMEDIATES (DYES),1.0,1.0,0.0,0.0,1,1,0,0,"INTERMEDIATES (DYES),INTERMEDIATES (DYES)",Cc1cc(ccc1N)c2ccc(N)c(C)c2
0.0,2.0,119143-41-8,"BENZO[F]QUINOLINE-9,10-DIHYDRODIOL",,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",
0.0,1.0,1192-28-5,CYCLOPENTANONE OXIME,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",ON=C1CCCC1
1.0,1.0,119212-33-8,"2,3,5-TRIS(GLUTATHION-S-YL)HYDROQUINONE",,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",N[C@@H](CCC(=O)N[C@](CS)(C(=O)NCC(O)=O)c1cc(O)c(c(c1O)[C@](CS)(NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)[C@](CS)(NC(=O)CC[C@H](N)C(O)=O)C(=O)NCC(O)=O)C(O)=O
1.0,2.0,1194-65-6,DICHLOBENIL,HERBICIDE,1.0,1.0,0.0,0.0,0.0,8.0,HERBICIDE,0.0,0.0,1.0,1.0,1,1,0,0,"HERBICIDE,HERBICIDE",Clc1cccc(Cl)c1C#N
0.0,4.0,119515-38-7,1-(1-METHYLPROPOXYCARBONYL)-2-(2-HYDROXYETHYL)PIPERIDINE,,0.0,0.0,1.0,1.0,,,,,,,,0,0,1,1,",",CCC(C)OC(=O)N1CCCCC1CCO
0.0,2.0,119613-62-6,"ANTI-1,2,3,4-TETRAHYDRO-5-ETHYLCHRYSENE-1,2-DIOL-3,4-EPOXIDE",,0.0,0.0,1.0,0.0,1.0,1.0,,1.0,0.0,0.0,0.0,1,0,0,0,",",CCc1cc2ccccc2c3ccc4[C@H](O)[C@@H](O)[C@H]5O[C@H]5c4c13
0.0,2.0,119613-69-3,"ANTI-1,2,3,4-TETRAHYDRO-5-PROPYLCHRYSENE-1,2-DIOL-3,4-EPOXIDE",,0.0,0.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,0.0,0,0,1,0,",",CCCc1cc2ccccc2c3ccc4C(O)C(O)C5OC5c4c13
0.16666666666666666,6.0,120-32-1,O-BENZYL-P-CHLOROPHENOL,,0.0,0.0,1.0,1.0,0.0,24.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",Oc1ccc(Cl)cc1Cc2ccccc2
0.0,4.0,120-40-1,LAURIC ACID DIETHANOLAMINE CONDENSATE (1:1),CONSUMER PRODUCTS (FOAM STABILIZER),0.0,0.0,1.0,1.0,0.0,22.0,CONSUMER PRODUCTS (FOAM STABILIZER),0.0,0.0,1.0,1.0,0,0,1,1,"CONSUMER PRODUCTS (FOAM STABILIZER),CONSUMER PRODUCTS (FOAM STABILIZER)",CCCCCCCCCCCC(=O)N(CCO)CCO
1.0,2.0,120-58-1,ISOSAFROLE,FOOD ADDITIVES (FLAVORING AGENTS) ; COSMETICS,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",FOOD ADDITIVES (FLAVORING AGENTS) ; COSMETICS",C/C=C/c1ccc2OCOc2c1
0.0,4.0,120-61-6,DIMETHYL TEREPHTHALATE,,0.0,0.0,1.0,1.0,0.0,59.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",COC(=O)c1ccc(cc1)C(=O)OC
0.25,4.0,120-62-7,PIPERONYL SULFOXIDE,PESTICIDES (INSECTICIDES),0.0,0.0,0.0,0.0,0.0,2.0,PESTICIDES (INSECTICIDES),0.0,0.0,1.0,0.0,0,0,0,0,"PESTICIDES (INSECTICIDES),PESTICIDES (INSECTICIDES)",CCCCCCCC[S](=O)C(C)Cc1ccc2OCOc2c1
1.0,4.0,120-71-8,P-CRESIDINE,INTERMEDIATES (DYES),1.0,1.0,0.0,0.0,0.27906976744186046,43.0,INTERMEDIATES (DYES),0.0,0.0,0.0,0.0,1,1,0,0,"INTERMEDIATES (DYES),INTERMEDIATES (DYES)",COc1ccc(C)cc1N
0.8888888888888888,18.0,120-80-9,CATECHOL,,1.0,1.0,0.0,0.0,0.10344827586206896,58.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",Oc1ccccc1O
0.0,4.0,120-83-2,"2,4-DICHLOROPHENOL",INTERMEDIATES,0.0,0.0,1.0,1.0,0.13043478260869565,23.0,INTERMEDIATES,0.0,0.0,1.0,1.0,0,0,1,1,"INTERMEDIATES,INTERMEDIATES",Oc1ccc(Cl)cc1Cl
0.7894736842105263,19.0,12001-28-4,CROCIDOLITE ASBESTOS,,1.0,1.0,0.0,0.0,0.3333333333333333,3.0,,0.0,0.0,0.0,0.0,1,1,0,0,",",
0.8,25.0,12001-29-5,CHRYSOTILE ASBESTOS,,1.0,1.0,0.0,0.0,,,,,,,,1,1,0,0,",",O.[Mg++].[Mg++].[Mg++].O[Si]([O-])([O-])[O-].O[Si]([O-])([O-])[O-]
0.75,4.0,120068-37-3,FIPRONIL,,1.0,1.0,0.0,0.0,0.0,13.0,,0.0,0.0,1.0,1.0,1,1,0,0,",",Nc1n(nc(C#N)c1[S](=O)C(F)(F)F)c2c(Cl)cc(cc2Cl)C(F)(F)F
0.0,2.0,12018-01-8,CHROMIUM DIOXIDE,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",
0.0,4.0,12024-21-4,GALLIUM OXIDE,,0.0,0.0,1.0,1.0,0.0,4.0,,0.0,0.0,1.0,1.0,0,0,1,1,",",[O--].[O--].[O--].[Ga+3].[Ga+3]
0.0,1.0,12035-39-1,NICKEL TITANATE,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",
1.0,1.0,12035-50-6,NICKEL DISULFIDE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",
1.0,1.0,12035-71-1,HEAZLEWOODITE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",
0.7,30.0,12035-72-2,NICKEL SUBSULFIDE,INTERMEDIATES,1.0,1.0,0.0,0.0,0.21739130434782608,23.0,INTERMEDIATES,0.0,0.0,0.0,0.0,1,1,0,0,"INTERMEDIATES,INTERMEDIATES",[Ni][Ni][Ni]=[S]=S
1.0,1.0,12044-65-4,MAUCHERITE,,1.0,0.0,0.0,0.0,,,,,,,,1,0,0,0,",",
0.0,2.0,12063-98-8,GALLIUM PHOSPHIDE,,0.0,0.0,1.0,0.0,,,,,,,,0,0,1,0,",",P#[Ga]
